date,close,open,high,low,open,high,low,open,high,low,open,high,low,open,high,low
21.05.2003,71.962,71.619,71.962,71.043,72.297,72.849,70.884,73.522,73.873,72.154,74.875,75.061,74.275,74.732,75.117,74.317
22.05.2003,71.878,72.019,72.48,71.644,71.619,71.962,71.043,72.297,72.849,70.884,73.522,73.873,72.154,74.875,75.061,74.275
23.05.2003,71.194,71.602,71.768,71.059,72.019,72.48,71.644,71.619,71.962,71.043,72.297,72.849,70.884,73.522,73.873,72.154
27.05.2003,73.222,70.568,73.399,70.568,71.602,71.768,71.059,72.019,72.48,71.644,71.619,71.962,71.043,72.297,72.849,70.884
28.05.2003,73.123,73.148,74.066,72.98,70.568,73.399,70.568,71.602,71.768,71.059,72.019,72.48,71.644,71.619,71.962,71.043
29.05.2003,72.949,73.123,73.973,72.813,73.148,74.066,72.98,70.568,73.399,70.568,71.602,71.768,71.059,72.019,72.48,71.644
30.05.2003,73.514,73.021,74.052,73.021,73.123,73.973,72.813,73.148,74.066,72.98,70.568,73.399,70.568,71.602,71.768,71.059
2.06.2003,72.921,74.317,74.384,72.857,73.021,74.052,73.021,73.123,73.973,72.813,73.148,74.066,72.98,70.568,73.399,70.568
3.06.2003,69.991,70.409,71.178,69.507,74.317,74.384,72.857,73.021,74.052,73.021,73.123,73.973,72.813,73.148,74.066,72.98
4.06.2003,70.35,70.14,70.943,69.999,70.409,71.178,69.507,74.317,74.384,72.857,73.021,74.052,73.021,73.123,73.973,72.813
5.06.2003,68.387,70.14,70.35,68.264,70.14,70.943,69.999,70.409,71.178,69.507,74.317,74.384,72.857,73.021,74.052,73.021
6.06.2003,66.844,68.68,69.498,66.669,70.14,70.35,68.264,70.14,70.943,69.999,70.409,71.178,69.507,74.317,74.384,72.857
9.06.2003,68.469,66.799,68.469,66.643,68.68,69.498,66.669,70.14,70.35,68.264,70.14,70.943,69.999,70.409,71.178,69.507
10.06.2003,68.229,68.762,69.239,67.811,66.799,68.469,66.643,68.68,69.498,66.669,70.14,70.35,68.264,70.14,70.943,69.999
11.06.2003,70.117,69.097,70.265,68.713,68.762,69.239,67.811,66.799,68.469,66.643,68.68,69.498,66.669,70.14,70.35,68.264
12.06.2003,70.1,70.809,70.96,69.765,69.097,70.265,68.713,68.762,69.239,67.811,66.799,68.469,66.643,68.68,69.498,66.669
13.06.2003,69.097,70.265,70.383,68.898,70.809,70.96,69.765,69.097,70.265,68.713,68.762,69.239,67.811,66.799,68.469,66.643
16.06.2003,70.558,69.39,70.601,68.929,70.265,70.383,68.898,70.809,70.96,69.765,69.097,70.265,68.713,68.762,69.239,67.811
17.06.2003,70.392,70.558,70.935,69.976,69.39,70.601,68.929,70.265,70.383,68.898,70.809,70.96,69.765,69.097,70.265,68.713
18.06.2003,70.726,70.265,70.968,69.489,70.558,70.935,69.976,69.39,70.601,68.929,70.265,70.383,68.898,70.809,70.96,69.765
19.06.2003,70.601,70.935,71.217,70.558,70.265,70.968,69.489,70.558,70.935,69.976,69.39,70.601,68.929,70.265,70.383,68.898
20.06.2003,70.909,70.976,71.178,70.718,70.935,71.217,70.558,70.265,70.968,69.489,70.558,70.935,69.976,69.39,70.601,68.929
23.06.2003,69.455,70.801,70.801,69.282,70.976,71.178,70.718,70.935,71.217,70.558,70.265,70.968,69.489,70.558,70.935,69.976
24.06.2003,69.833,69.265,70.292,69.181,70.801,70.801,69.282,70.976,71.178,70.718,70.935,71.217,70.558,70.265,70.968,69.489
25.06.2003,68.881,69.765,70.275,68.548,69.265,70.292,69.181,70.801,70.801,69.282,70.976,71.178,70.718,70.935,71.217,70.558
26.06.2003,70.433,69.888,70.457,69.155,69.765,70.275,68.548,69.265,70.292,69.181,70.801,70.801,69.282,70.976,71.178,70.718
27.06.2003,69.656,70.265,70.683,69.489,69.888,70.457,69.155,69.765,70.275,68.548,69.265,70.292,69.181,70.801,70.801,69.282
30.06.2003,68.89,70.057,70.308,68.89,70.265,70.683,69.489,69.888,70.457,69.155,69.765,70.275,68.548,69.265,70.292,69.181
1.07.2003,69.798,67.969,69.858,67.969,70.057,70.308,68.89,70.265,70.683,69.489,69.888,70.457,69.155,69.765,70.275,68.548
2.07.2003,70.758,70.1,70.876,69.933,67.969,69.858,67.969,70.057,70.308,68.89,70.265,70.683,69.489,69.888,70.457,69.155
3.07.2003,70.1,70.35,70.718,69.707,70.1,70.876,69.933,67.969,69.858,67.969,70.057,70.308,68.89,70.265,70.683,69.489
7.07.2003,71.885,70.809,72.186,70.758,70.35,70.718,69.707,70.1,70.876,69.933,67.969,69.858,67.969,70.057,70.308,68.89
8.07.2003,72.019,71.885,72.436,71.134,70.809,72.186,70.758,70.35,70.718,69.707,70.1,70.876,69.933,67.969,69.858,67.969
9.07.2003,71.367,71.893,72.103,70.852,71.885,72.436,71.134,70.809,72.186,70.758,70.35,70.718,69.707,70.1,70.876,69.933
10.07.2003,70.166,70.976,71.16,69.697,71.893,72.103,70.852,71.885,72.436,71.134,70.809,72.186,70.758,70.35,70.718,69.707
11.07.2003,70.884,70.224,71.211,69.888,70.976,71.16,69.697,71.893,72.103,70.852,71.885,72.436,71.134,70.809,72.186,70.758
14.07.2003,71.327,71.812,72.297,71.327,70.224,71.211,69.888,70.976,71.16,69.697,71.893,72.103,70.852,71.885,72.436,71.134
15.07.2003,72.18,71.938,72.646,71.66,71.812,72.297,71.327,70.224,71.211,69.888,70.976,71.16,69.697,71.893,72.103,70.852
16.07.2003,72.428,72.646,72.646,71.694,71.938,72.646,71.66,71.812,72.297,71.327,70.224,71.211,69.888,70.976,71.16,69.697
17.07.2003,69.581,69.726,70.091,68.89,72.646,72.646,71.694,71.938,72.646,71.66,71.812,72.297,71.327,70.224,71.211,69.888
18.07.2003,69.906,70.015,70.156,69.481,69.726,70.091,68.89,72.646,72.646,71.694,71.938,72.646,71.66,71.812,72.297,71.327
21.07.2003,68.89,69.473,69.665,68.648,70.015,70.156,69.481,69.726,70.091,68.89,72.646,72.646,71.694,71.938,72.646,71.66
22.07.2003,68.347,68.89,69.355,68.177,69.473,69.665,68.648,70.015,70.156,69.481,69.726,70.091,68.89,72.646,72.646,71.694
23.07.2003,68.722,68.469,69.113,68.247,68.89,69.355,68.177,69.473,69.665,68.648,70.015,70.156,69.481,69.726,70.091,68.89
24.07.2003,68.064,69.265,69.297,68.064,68.469,69.113,68.247,68.89,69.355,68.177,69.473,69.665,68.648,70.015,70.156,69.481
25.07.2003,69.765,68.138,69.925,68.112,69.265,69.297,68.064,68.469,69.113,68.247,68.89,69.355,68.177,69.473,69.665,68.648
28.07.2003,68.922,69.866,69.888,68.505,68.138,69.925,68.112,69.265,69.297,68.064,68.469,69.113,68.247,68.89,69.355,68.177
29.07.2003,68.302,68.929,69.08,68.148,69.866,69.888,68.505,68.138,69.925,68.112,69.265,69.297,68.064,68.469,69.113,68.247
30.07.2003,67.603,68.847,68.847,67.284,68.929,69.08,68.148,69.866,69.888,68.505,68.138,69.925,68.112,69.265,69.297,68.064
31.07.2003,67.845,68.302,68.922,67.72,68.847,68.847,67.284,68.929,69.08,68.148,69.866,69.888,68.505,68.138,69.925,68.112
1.08.2003,67.863,67.763,67.863,66.844,68.302,68.922,67.72,68.847,68.847,67.284,68.929,69.08,68.148,69.866,69.888,68.505
4.08.2003,67.746,67.429,67.938,66.851,67.763,67.863,66.844,68.302,68.922,67.72,68.847,68.847,67.284,68.929,69.08,68.148
5.08.2003,66.677,67.746,67.911,66.634,67.429,67.938,66.851,67.763,67.863,66.844,68.302,68.922,67.72,68.847,68.847,67.284
6.08.2003,66.59,66.552,67.369,65.74,67.746,67.911,66.634,67.429,67.938,66.851,67.763,67.863,66.844,68.302,68.922,67.72
7.08.2003,67.376,66.544,67.484,66.283,66.552,67.369,65.74,67.746,67.911,66.634,67.429,67.938,66.851,67.763,67.863,66.844
8.08.2003,67.538,67.676,67.863,67.093,66.544,67.484,66.283,66.552,67.369,65.74,67.746,67.911,66.634,67.429,67.938,66.851
11.08.2003,67.653,67.529,68.054,67.036,67.676,67.863,67.093,66.544,67.484,66.283,66.552,67.369,65.74,67.746,67.911,66.634
12.08.2003,68.064,68.01,68.086,67.344,67.529,68.054,67.036,67.676,67.863,67.093,66.544,67.484,66.283,66.552,67.369,65.74
13.08.2003,67.801,68.177,68.632,67.284,68.01,68.086,67.344,67.529,68.054,67.036,67.676,67.863,67.093,66.544,67.484,66.283
14.08.2003,68.102,67.638,68.264,67.376,68.177,68.632,67.284,68.01,68.086,67.344,67.529,68.054,67.036,67.676,67.863,67.093
15.08.2003,68.294,68.302,68.454,67.801,67.638,68.264,67.376,68.177,68.632,67.284,68.01,68.086,67.344,67.529,68.054,67.036
18.08.2003,69.743,68.294,69.874,68.294,68.302,68.454,67.801,67.638,68.264,67.376,68.177,68.632,67.284,68.01,68.086,67.344
19.08.2003,69.464,69.39,69.982,68.938,68.294,69.874,68.294,68.302,68.454,67.801,67.638,68.264,67.376,68.177,68.632,67.284
20.08.2003,69.348,68.469,69.563,68.469,69.39,69.982,68.938,68.294,69.874,68.294,68.302,68.454,67.801,67.638,68.264,67.376
21.08.2003,69.181,69.635,70.015,69.181,68.469,69.563,68.469,69.39,69.982,68.938,68.294,69.874,68.294,68.302,68.454,67.801
22.08.2003,69.282,69.726,70.743,69.273,69.635,70.015,69.181,68.469,69.563,68.469,69.39,69.982,68.938,68.294,69.874,68.294
25.08.2003,68.439,69.181,69.333,68.264,69.726,70.743,69.273,69.635,70.015,69.181,68.469,69.563,68.469,69.39,69.982,68.938
26.08.2003,68.89,68.177,68.922,67.863,69.181,69.333,68.264,69.726,70.743,69.273,69.635,70.015,69.181,68.469,69.563,68.469
27.08.2003,68.469,68.89,68.914,68.387,68.177,68.922,67.863,69.181,69.333,68.264,69.726,70.743,69.273,69.635,70.015,69.181
28.08.2003,68.387,68.469,68.756,67.863,68.89,68.914,68.387,68.177,68.922,67.863,69.181,69.333,68.264,69.726,70.743,69.273
29.08.2003,68.478,68.43,68.56,68.102,68.469,68.756,67.863,68.89,68.914,68.387,68.177,68.922,67.863,69.181,69.333,68.264
2.09.2003,71.61,68.478,71.768,68.478,68.43,68.56,68.102,68.469,68.756,67.863,68.89,68.914,68.387,68.177,68.922,67.863
3.09.2003,72.088,72.011,72.896,71.812,68.478,71.768,68.478,68.43,68.56,68.102,68.469,68.756,67.863,68.89,68.914,68.387
4.09.2003,73.406,72.088,73.723,71.553,72.011,72.896,71.812,68.478,71.768,68.478,68.43,68.56,68.102,68.469,68.756,67.863
5.09.2003,72.605,72.646,73.697,72.436,72.088,73.723,71.553,72.011,72.896,71.812,68.478,71.768,68.478,68.43,68.56,68.102
8.09.2003,74.399,73.858,74.868,73.775,72.646,73.697,72.436,72.088,73.723,71.553,72.011,72.896,71.812,68.478,71.768,68.478
9.09.2003,74.668,74.483,75.125,74.258,73.858,74.868,73.775,72.646,73.697,72.436,72.088,73.723,71.553,72.011,72.896,71.812
10.09.2003,73.348,74.308,74.317,73.157,74.483,75.125,74.258,73.858,74.868,73.775,72.646,73.697,72.436,72.088,73.723,71.553
11.09.2003,73.415,72.436,73.831,72.145,74.308,74.317,73.157,74.483,75.125,74.258,73.858,74.868,73.775,72.646,73.697,72.436
12.09.2003,74.066,73.148,74.325,72.813,72.436,73.831,72.145,74.308,74.317,73.157,74.483,75.125,74.258,73.858,74.868,73.775
15.09.2003,73.89,74.9,75.117,73.805,73.148,74.325,72.813,72.436,73.831,72.145,74.308,74.317,73.157,74.483,75.125,74.258
16.09.2003,75.392,73.89,75.493,73.89,74.9,75.117,73.805,73.148,74.325,72.813,72.436,73.831,72.145,74.308,74.317,73.157
17.09.2003,75.677,75.485,76.771,75.317,73.89,75.493,73.89,74.9,75.117,73.805,73.148,74.325,72.813,72.436,73.831,72.145
18.09.2003,76.821,75.677,77.18,75.534,75.485,76.771,75.317,73.89,75.493,73.89,74.9,75.117,73.805,73.148,74.325,72.813
19.09.2003,77.89,77.196,78.049,76.655,75.677,77.18,75.534,75.485,76.771,75.317,73.89,75.493,73.89,74.9,75.117,73.805
22.09.2003,76.311,76.821,77.021,75.902,77.196,78.049,76.655,75.677,77.18,75.534,75.485,76.771,75.317,73.89,75.493,73.89
23.09.2003,76.271,76.402,76.894,75.617,76.821,77.021,75.902,77.196,78.049,76.655,75.677,77.18,75.534,75.485,76.771,75.317
24.09.2003,74.65,76.053,76.672,74.59,76.402,76.894,75.617,76.821,77.021,75.902,77.196,78.049,76.655,75.677,77.18,75.534
25.09.2003,74.659,74.65,75.962,74.483,76.053,76.672,74.59,76.402,76.894,75.617,76.821,77.021,75.902,77.196,78.049,76.655
26.09.2003,74.358,74.659,75.271,74.317,74.65,75.962,74.483,76.053,76.672,74.59,76.402,76.894,75.617,76.821,77.021,75.902
29.09.2003,74.693,74.527,75.301,74.375,74.659,75.271,74.317,74.65,75.962,74.483,76.053,76.672,74.59,76.402,76.894,75.617
30.09.2003,73.758,74.483,74.527,73.399,74.527,75.301,74.375,74.659,75.271,74.317,74.65,75.962,74.483,76.053,76.672,74.59
1.10.2003,75.443,74.106,75.652,74.066,74.483,74.527,73.399,74.527,75.301,74.375,74.659,75.271,74.317,74.65,75.962,74.483
2.10.2003,75.218,74.776,75.526,74.5,74.106,75.652,74.066,74.483,74.527,73.399,74.527,75.301,74.375,74.659,75.271,74.317
3.10.2003,75.685,75.985,76.779,75.627,74.776,75.526,74.5,74.106,75.652,74.066,74.483,74.527,73.399,74.527,75.301,74.375
6.10.2003,76.138,75.771,76.622,75.578,75.985,76.779,75.627,74.776,75.526,74.5,74.106,75.652,74.066,74.483,74.527,73.399
7.10.2003,76.57,76.138,76.57,75.485,75.771,76.622,75.578,75.985,76.779,75.627,74.776,75.526,74.5,74.106,75.652,74.066
8.10.2003,77.373,76.821,77.547,76.779,76.138,76.57,75.485,75.771,76.622,75.578,75.985,76.779,75.627,74.776,75.526,74.5
9.10.2003,77.196,77.907,78.158,76.987,76.821,77.547,76.779,76.138,76.57,75.485,75.771,76.622,75.578,75.985,76.779,75.627
10.10.2003,77.379,77.156,77.807,77.122,77.907,78.158,76.987,76.821,77.547,76.779,76.138,76.57,75.485,75.771,76.622,75.578
13.10.2003,77.824,77.739,78.106,77.303,77.156,77.807,77.122,77.907,78.158,76.987,76.821,77.547,76.779,76.138,76.57,75.485
14.10.2003,77.422,77.364,77.614,77.086,77.739,78.106,77.303,77.156,77.807,77.122,77.907,78.158,76.987,76.821,77.547,76.779
15.10.2003,77.44,78.407,78.943,77.44,77.364,77.614,77.086,77.739,78.106,77.303,77.156,77.807,77.122,77.907,78.158,76.987
16.10.2003,74.549,74.543,74.9,74.034,78.407,78.943,77.44,77.364,77.614,77.086,77.739,78.106,77.303,77.156,77.807,77.122
17.10.2003,74.508,74.549,74.883,74.159,74.543,74.9,74.034,78.407,78.943,77.44,77.364,77.614,77.086,77.739,78.106,77.303
20.10.2003,74.317,74.608,74.65,74.198,74.549,74.883,74.159,74.543,74.9,74.034,78.407,78.943,77.44,77.364,77.614,77.086
21.10.2003,74.258,74.317,74.599,74.066,74.608,74.65,74.198,74.549,74.883,74.159,74.543,74.9,74.034,78.407,78.943,77.44
22.10.2003,73.866,73.689,74.325,73.399,74.317,74.599,74.066,74.608,74.65,74.198,74.549,74.883,74.159,74.543,74.9,74.034
23.10.2003,73.607,73.148,73.983,73.105,73.689,74.325,73.399,74.317,74.599,74.066,74.608,74.65,74.198,74.549,74.883,74.159
24.10.2003,73.831,73.607,74.015,73.248,73.148,73.983,73.105,73.689,74.325,73.399,74.317,74.599,74.066,74.608,74.65,74.198
27.10.2003,73.916,74.15,74.399,73.522,73.607,74.015,73.248,73.148,73.983,73.105,73.689,74.325,73.399,74.317,74.599,74.066
28.10.2003,75.068,74.358,75.068,73.916,74.15,74.399,73.522,73.607,74.015,73.248,73.148,73.983,73.105,73.689,74.325,73.399
29.10.2003,74.599,74.819,75.1,74.441,74.358,75.068,73.916,74.15,74.399,73.522,73.607,74.015,73.248,73.148,73.983,73.105
30.10.2003,74.418,75.154,75.293,74.366,74.819,75.1,74.441,74.358,75.068,73.916,74.15,74.399,73.522,73.607,74.015,73.248
31.10.2003,74.717,75.745,75.745,74.483,75.154,75.293,74.366,74.819,75.1,74.441,74.358,75.068,73.916,74.15,74.399,73.522
3.11.2003,74.883,75.068,75.855,74.717,75.745,75.745,74.483,75.154,75.293,74.366,74.819,75.1,74.441,74.358,75.068,73.916
4.11.2003,74.433,74.883,74.983,74.198,75.068,75.855,74.717,75.745,75.745,74.483,75.154,75.293,74.366,74.819,75.1,74.441
5.11.2003,73.89,73.916,74.216,73.483,74.883,74.983,74.198,75.068,75.855,74.717,75.745,75.745,74.483,75.154,75.293,74.366
6.11.2003,74.599,73.758,74.809,73.248,73.916,74.216,73.483,74.883,74.983,74.198,75.068,75.855,74.717,75.745,75.745,74.483
7.11.2003,73.697,74.65,74.819,73.697,73.758,74.809,73.248,73.916,74.216,73.483,74.883,74.983,74.198,75.068,75.855,74.717
10.11.2003,75.108,74.776,75.543,74.776,74.65,74.819,73.697,73.758,74.809,73.248,73.916,74.216,73.483,74.883,74.983,74.198
11.11.2003,74.616,75.154,75.177,74.233,74.776,75.543,74.776,74.65,74.819,73.697,73.758,74.809,73.248,73.916,74.216,73.483
12.11.2003,75.727,74.693,76.12,74.576,75.154,75.177,74.233,74.776,75.543,74.776,74.65,74.819,73.697,73.758,74.809,73.248
13.11.2003,76.062,75.485,76.386,75.317,74.693,76.12,74.576,75.154,75.177,74.233,74.776,75.543,74.776,74.65,74.819,73.697
14.11.2003,75.361,76.003,76.338,74.991,75.485,76.386,75.317,74.693,76.12,74.576,75.154,75.177,74.233,74.776,75.543,74.776
17.11.2003,74.983,75.068,75.191,74.34,76.003,76.338,74.991,75.485,76.386,75.317,74.693,76.12,74.576,75.154,75.177,74.233
18.11.2003,74.275,75.084,75.285,74.233,75.068,75.191,74.34,76.003,76.338,74.991,75.485,76.386,75.317,74.693,76.12,74.576
19.11.2003,74.65,73.75,75.009,73.75,75.084,75.285,74.233,75.068,75.191,74.34,76.003,76.338,74.991,75.485,76.386,75.317
20.11.2003,73.805,74.568,74.976,73.799,73.75,75.009,73.75,75.084,75.285,74.233,75.068,75.191,74.34,76.003,76.338,74.991
21.11.2003,74.006,73.813,74.006,73.673,74.568,74.976,73.799,73.75,75.009,73.75,75.084,75.285,74.233,75.068,75.191,74.34
24.11.2003,74.868,74.34,74.935,74.275,73.813,74.006,73.673,74.568,74.976,73.799,73.75,75.009,73.75,75.084,75.285,74.233
25.11.2003,74.676,74.868,75.026,74.543,74.34,74.935,74.275,73.813,74.006,73.673,74.568,74.976,73.799,73.75,75.009,73.75
26.11.2003,75.076,74.976,75.225,74.409,74.868,75.026,74.543,74.34,74.935,74.275,73.813,74.006,73.673,74.568,74.976,73.799
28.11.2003,75.604,75.068,75.719,74.842,74.976,75.225,74.409,74.868,75.026,74.543,74.34,74.935,74.275,73.813,74.006,73.673
1.12.2003,75.994,75.902,76.286,75.552,75.068,75.719,74.842,74.976,75.225,74.409,74.868,75.026,74.543,74.34,74.935,74.275
2.12.2003,75.776,75.627,76.386,75.585,75.902,76.286,75.552,75.068,75.719,74.842,74.976,75.225,74.409,74.868,75.026,74.543
3.12.2003,75.401,76.111,76.355,75.401,75.627,76.386,75.585,75.902,76.286,75.552,75.068,75.719,74.842,74.976,75.225,74.409
4.12.2003,76.338,75.191,76.355,75.177,76.111,76.355,75.401,75.627,76.386,75.585,75.902,76.286,75.552,75.068,75.719,74.842
5.12.2003,75.685,76.237,76.237,75.57,75.191,76.355,75.177,76.111,76.355,75.401,75.627,76.386,75.585,75.902,76.286,75.552
8.12.2003,76.153,75.585,76.38,75.585,76.237,76.237,75.57,75.191,76.355,75.177,76.111,76.355,75.401,75.627,76.386,75.585
9.12.2003,75.677,76.111,76.957,75.661,75.585,76.38,75.585,76.237,76.237,75.57,75.191,76.355,75.177,76.111,76.355,75.401
10.12.2003,76.596,75.727,77.44,75.693,76.111,76.957,75.661,75.585,76.38,75.585,76.237,76.237,75.57,75.191,76.355,75.177
11.12.2003,77.156,76.787,77.631,76.756,75.727,77.44,75.693,76.111,76.957,75.661,75.585,76.38,75.585,76.237,76.237,75.57
12.12.2003,77.413,77.406,77.789,77.021,76.787,77.631,76.756,75.727,77.44,75.693,76.111,76.957,75.661,75.585,76.38,75.585
15.12.2003,76.911,78.015,78.467,76.887,77.406,77.789,77.021,76.787,77.631,76.756,75.727,77.44,75.693,76.111,76.957,75.661
16.12.2003,78.475,76.911,78.591,76.72,78.015,78.467,76.887,77.406,77.789,77.021,76.787,77.631,76.756,75.727,77.44,75.693
17.12.2003,77.989,78.366,78.382,77.531,76.911,78.591,76.72,78.015,78.467,76.887,77.406,77.789,77.021,76.787,77.631,76.756
18.12.2003,77.432,77.656,77.974,77.24,78.366,78.382,77.531,76.911,78.591,76.72,78.015,78.467,76.887,77.406,77.789,77.021
19.12.2003,77.772,77.849,77.865,77.379,77.656,77.974,77.24,78.366,78.382,77.531,76.911,78.591,76.72,78.015,78.467,76.887
22.12.2003,77.982,77.514,78.074,77.474,77.849,77.865,77.379,77.656,77.974,77.24,78.366,78.382,77.531,76.911,78.591,76.72
23.12.2003,77.48,77.717,78.024,77.104,77.514,78.074,77.474,77.849,77.865,77.379,77.656,77.974,77.24,78.366,78.382,77.531
24.12.2003,77.047,77.488,77.488,76.974,77.717,78.024,77.104,77.514,78.074,77.474,77.849,77.865,77.379,77.656,77.974,77.24
26.12.2003,77.575,77.131,77.656,77.075,77.488,77.488,76.974,77.717,78.024,77.104,77.514,78.074,77.474,77.849,77.865,77.379
29.12.2003,78.089,77.739,78.265,77.681,77.131,77.656,77.075,77.488,77.488,76.974,77.717,78.024,77.104,77.514,78.074,77.474
30.12.2003,77.349,77.881,78.074,77.122,77.739,78.265,77.681,77.131,77.656,77.075,77.488,77.488,76.974,77.717,78.024,77.104
31.12.2003,77.388,77.373,77.531,76.957,77.881,78.074,77.122,77.739,78.265,77.681,77.131,77.656,77.075,77.488,77.488,76.974
2.01.2004,76.445,77.541,77.699,76.153,77.373,77.531,76.957,77.881,78.074,77.122,77.739,78.265,77.681,77.131,77.656,77.075
5.01.2004,77.699,76.821,77.732,76.821,77.541,77.699,76.153,77.373,77.531,76.957,77.881,78.074,77.122,77.739,78.265,77.681
6.01.2004,77.708,76.987,77.817,76.939,76.821,77.732,76.821,77.541,77.699,76.153,77.373,77.531,76.957,77.881,78.074,77.122
7.01.2004,77.474,77.772,77.974,77.214,76.987,77.817,76.939,76.821,77.732,76.821,77.541,77.699,76.153,77.373,77.531,76.957
8.01.2004,77.69,77.833,77.833,76.847,77.772,77.974,77.214,76.987,77.817,76.939,76.821,77.732,76.821,77.541,77.699,76.153
9.01.2004,76.162,76.612,77.114,75.985,77.833,77.833,76.847,77.772,77.974,77.214,76.987,77.817,76.939,76.821,77.732,76.821
12.01.2004,76.445,76.162,76.939,76.162,76.612,77.114,75.985,77.833,77.833,76.847,77.772,77.974,77.214,76.987,77.817,76.939
13.01.2004,74.9,76.364,76.411,74.325,76.162,76.939,76.162,76.612,77.114,75.985,77.833,77.833,76.847,77.772,77.974,77.214
14.01.2004,75.41,75.068,75.534,74.944,76.364,76.411,74.325,76.162,76.939,76.162,76.612,77.114,75.985,77.833,77.833,76.847
15.01.2004,78.507,79.385,79.869,78.115,75.068,75.534,74.944,76.364,76.411,74.325,76.162,76.939,76.162,76.612,77.114,75.985
16.01.2004,79.592,79.326,79.619,79.085,79.385,79.869,78.115,75.068,75.534,74.944,76.364,76.411,74.325,76.162,76.939,76.162
20.01.2004,81.081,80.162,81.364,79.936,79.326,79.619,79.085,79.385,79.869,78.115,75.068,75.534,74.944,76.364,76.411,74.325
21.01.2004,81.58,81.188,81.865,80.696,80.162,81.364,79.936,79.326,79.619,79.085,79.385,79.869,78.115,75.068,75.534,74.944
22.01.2004,81.42,81.695,81.965,81.265,81.188,81.865,80.696,80.162,81.364,79.936,79.326,79.619,79.085,79.385,79.869,78.115
23.01.2004,81.749,81.681,82.006,81.081,81.695,81.965,81.265,81.188,81.865,80.696,80.162,81.364,79.936,79.326,79.619,79.085
26.01.2004,83.377,81.749,83.377,81.465,81.681,82.006,81.081,81.695,81.965,81.265,81.188,81.865,80.696,80.162,81.364,79.936
27.01.2004,82.498,83,83.227,82.415,81.749,83.377,81.465,81.681,82.006,81.081,81.695,81.965,81.265,81.188,81.865,80.696
28.01.2004,81.312,82.791,83.016,81.229,83,83.227,82.415,81.749,83.377,81.465,81.681,82.006,81.081,81.695,81.965,81.265
29.01.2004,81.84,81.915,82.33,80.62,82.791,83.016,81.229,83,83.227,82.415,81.749,83.377,81.465,81.681,82.006,81.081
30.01.2004,82.86,81.849,82.943,81.695,81.915,82.33,80.62,82.791,83.016,81.229,83,83.227,82.415,81.749,83.377,81.465
2.02.2004,82.992,82.791,83.453,82.25,81.849,82.943,81.695,81.915,82.33,80.62,82.791,83.016,81.229,83,83.227,82.415
3.02.2004,83.5,82.668,83.5,82.623,82.791,83.453,82.25,81.849,82.943,81.695,81.915,82.33,80.62,82.791,83.016,81.229
4.02.2004,83.66,82.985,83.861,82.916,82.668,83.5,82.623,82.791,83.453,82.25,81.849,82.943,81.695,81.915,82.33,80.62
5.02.2004,82.551,83.5,83.578,82.049,82.985,83.861,82.916,82.668,83.5,82.623,82.791,83.453,82.25,81.849,82.943,81.695
6.02.2004,82.613,82.541,82.868,82.041,83.5,83.578,82.049,82.985,83.861,82.916,82.668,83.5,82.623,82.791,83.453,82.25
9.02.2004,82.623,82.925,83.033,82.33,82.541,82.868,82.041,83.5,83.578,82.049,82.985,83.861,82.916,82.668,83.5,82.623
10.02.2004,83.175,82.205,83.477,82.174,82.925,83.033,82.33,82.541,82.868,82.041,83.5,83.578,82.049,82.985,83.861,82.916
11.02.2004,83.469,82.834,83.761,82.498,82.205,83.477,82.174,82.925,83.033,82.33,82.541,82.868,82.041,83.5,83.578,82.049
12.02.2004,82.916,83.552,83.752,82.916,82.834,83.761,82.498,82.205,83.477,82.174,82.925,83.033,82.33,82.541,82.868,82.041
13.02.2004,83.259,82.751,83.578,82.732,83.552,83.752,82.916,82.834,83.761,82.498,82.205,83.477,82.174,82.925,83.033,82.33
17.02.2004,82.977,83.494,83.5,82.933,82.751,83.578,82.732,83.552,83.752,82.916,82.834,83.761,82.498,82.205,83.477,82.174
18.02.2004,82.182,82.925,83.309,81.956,83.494,83.5,82.933,82.751,83.578,82.732,83.552,83.752,82.916,82.834,83.761,82.498
19.02.2004,81.667,82.182,82.86,81.429,82.925,83.309,81.956,83.494,83.5,82.933,82.751,83.578,82.732,83.552,83.752,82.916
20.02.2004,81.255,82.33,82.33,81.155,82.182,82.86,81.429,82.925,83.309,81.956,83.494,83.5,82.933,82.751,83.578,82.732
23.02.2004,80.127,81.33,81.42,79.71,82.33,82.33,81.155,82.182,82.86,81.429,82.925,83.309,81.956,83.494,83.5,82.933
24.02.2004,80.82,79.493,81.383,79.493,81.33,81.42,79.71,82.33,82.33,81.155,82.182,82.86,81.429,82.925,83.309,81.956
25.02.2004,80.612,80.581,81.072,80.355,79.493,81.383,79.493,81.33,81.42,79.71,82.33,82.33,81.155,82.182,82.86,81.429
26.02.2004,80.82,80.386,81.212,80.37,80.581,81.072,80.355,79.493,81.383,79.493,81.33,81.42,79.71,82.33,82.33,81.155
27.02.2004,80.581,80.828,81.312,80.245,80.386,81.212,80.37,80.581,81.072,80.355,79.493,81.383,79.493,81.33,81.42,79.71
1.03.2004,81.028,80.581,81.205,80.287,80.828,81.312,80.245,80.386,81.212,80.37,80.581,81.072,80.355,79.493,81.383,79.493
